store,item,date,forecast,lower_95,upper_95
9,34,2018-01-20,27.7,20.6,34.5
9,34,2018-01-21,29.1,21.9,35.6
9,34,2018-01-22,18.2,11.5,25.2
9,34,2018-01-23,22.1,15.2,28.7
9,34,2018-01-24,21.4,14.6,28.2
9,34,2018-01-25,23.5,17.5,30.9
9,34,2018-01-26,25.1,18.2,31.8
9,34,2018-01-27,27.5,21,34
9,34,2018-01-28,28.9,22,36.2
9,34,2018-01-29,18.2,11.2,24.8
9,34,2018-01-30,22.1,15.4,29.5
9,34,2018-01-31,21.4,14.3,28.2
9,34,2018-02-01,23.6,17,30
9,34,2018-02-02,25.2,18.6,32.3
9,34,2018-02-03,27.8,21,34.6
9,34,2018-02-04,29.3,22.7,35.6
9,34,2018-02-05,18.6,12.1,25.5
9,34,2018-02-06,22.6,15.5,28.9
9,34,2018-02-07,22.1,15.5,28.5
9,34,2018-02-08,24.4,17.7,31.4
9,34,2018-02-09,26.1,19,32.8
9,34,2018-02-10,28.7,22.1,35.5
9,34,2018-02-11,30.3,23.6,36.8
9,34,2018-02-12,19.7,12.6,26.7
9,34,2018-02-13,23.8,17,30.1
9,34,2018-02-14,23.3,16.4,30.2
9,34,2018-02-15,25.7,19.1,33
9,34,2018-02-16,27.5,20.4,33.7
9,34,2018-02-17,30.2,23.5,36.9
9,34,2018-02-18,31.8,24.6,38.4
9,34,2018-02-19,21.2,14.5,27.8
9,34,2018-02-20,25.3,17.9,32.2
9,34,2018-02-21,24.8,18.1,31.3
9,34,2018-02-22,27.2,19.9,33.8
9,34,2018-02-23,28.9,22.1,35.3
9,34,2018-02-24,31.6,25.4,38.4
9,34,2018-02-25,33.2,26.6,40.3
9,34,2018-02-26,22.6,15.4,29
9,34,2018-02-27,26.7,20.1,33.2
9,34,2018-02-28,26.2,19.4,33.1
9,34,2018-03-01,28.5,21.6,35.9
9,34,2018-03-02,30.2,23.8,37.2
9,34,2018-03-03,32.8,26.1,40
9,34,2018-03-04,34.4,27.6,41.1
9,34,2018-03-05,23.7,17.4,30.3
9,34,2018-03-06,27.7,21.2,34.7
9,34,2018-03-07,27.1,20.5,34.3
9,34,2018-03-08,29.4,22.5,36.5
9,34,2018-03-09,31.1,24.2,37.6
9,34,2018-03-10,33.6,26.6,40.3
9,34,2018-03-11,35.1,28.7,41.9
9,34,2018-03-12,24.4,18.3,31
9,34,2018-03-13,28.4,21.5,35.4
9,34,2018-03-14,27.8,21.3,34.6
9,34,2018-03-15,30,23.2,36.7
9,34,2018-03-16,31.6,25,38.3
9,34,2018-03-17,34.2,27.2,40.4
9,34,2018-03-18,35.6,28.6,42.3
9,34,2018-03-19,24.9,18.2,31.5
9,34,2018-03-20,28.9,21.4,35.2
9,34,2018-03-21,28.2,21.4,34.9
9,34,2018-03-22,30.5,23,37.5
9,34,2018-03-23,32.1,24.6,38.9
9,34,2018-03-24,34.6,27.5,41.6
9,34,2018-03-25,36.1,29.5,42.5
9,34,2018-03-26,25.4,18.2,32
9,34,2018-03-27,29.4,23.1,36.3
9,34,2018-03-28,28.8,21.8,35.8
9,34,2018-03-29,31,24.2,37.6
9,34,2018-03-30,32.6,26.1,39.2
9,34,2018-03-31,35.2,28.6,42.2
9,35,2018-01-01,47.2,36.2,57.9
9,35,2018-01-02,56.7,44.8,67.2
9,35,2018-01-03,57,45.9,67.8
9,35,2018-01-04,61,49.7,71.5
9,35,2018-01-05,65.9,54.6,77
9,35,2018-01-06,70.9,59.5,81.4
9,35,2018-01-07,74.5,63.7,85.2
9,35,2018-01-08,47.6,36.5,58.6
9,35,2018-01-09,57,45.9,68.2
9,35,2018-01-10,57.1,46.3,68.5
9,35,2018-01-11,61.1,50.1,71.9
9,35,2018-01-12,65.9,54.9,77.1
9,35,2018-01-13,70.8,59.5,81.3
9,35,2018-01-14,74.5,63.7,86.1
9,35,2018-01-15,47.6,36,57.8
9,35,2018-01-16,56.9,45.9,68.9
9,35,2018-01-17,57.1,45.7,68.1
9,35,2018-01-18,61.2,49.8,73.4
9,35,2018-01-19,66.1,55,76.9
9,35,2018-01-20,71,59.1,81.7
9,35,2018-01-21,74.8,63.7,86
9,35,2018-01-22,48,38,59.4
9,35,2018-01-23,57.4,46.6,68.8
9,35,2018-01-24,57.8,46.6,68.6
9,35,2018-01-25,61.9,50.1,72.7
9,35,2018-01-26,66.9,55.5,77.6
9,35,2018-01-27,71.9,60.3,83.2
9,35,2018-01-28,75.7,64.4,85.8
9,35,2018-01-29,49,38,59.8
9,35,2018-01-30,58.4,47.8,69.8
9,35,2018-01-31,58.8,48.4,69.9
9,35,2018-02-01,62.9,51.4,74
9,35,2018-02-02,67.9,56.7,78.9
9,35,2018-02-03,72.9,61.9,83.7
9,35,2018-02-04,76.7,66.4,88.1
9,35,2018-02-05,49.9,38.7,59.8
9,35,2018-02-06,59.4,48.1,70.5
9,35,2018-02-07,59.7,47.9,70.6
9,35,2018-02-08,63.8,52.7,73.7
9,35,2018-02-09,68.7,57.2,81
9,35,2018-02-10,73.7,62.1,84.6
9,35,2018-02-11,77.5,66.1,88.8
9,35,2018-02-12,50.7,39.8,61.7
9,35,2018-02-13,60.2,48.8,70.7
9,35,2018-02-14,60.6,48.7,71.7
9,35,2018-02-15,64.7,53.5,76.4
9,35,2018-02-16,69.7,58.4,81.7
9,35,2018-02-17,74.9,63.9,86.1
9,35,2018-02-18,78.7,67.7,90.1
9,35,2018-02-19,52.1,40.7,62.9
9,35,2018-02-20,61.7,50.8,72.6
9,35,2018-02-21,62.2,50.2,73
9,35,2018-02-22,66.6,56.2,78.2
9,35,2018-02-23,71.8,60.1,82.6
9,35,2018-02-24,77.1,66.7,87.8
9,35,2018-02-25,81.2,70.2,91.8
9,35,2018-02-26,54.7,44.2,67.2
9,35,2018-02-27,64.5,53.9,75.7
9,35,2018-02-28,65.2,54.1,76.9
9,35,2018-03-01,69.7,58.8,80.9
9,35,2018-03-02,75.1,64.3,85.7
9,35,2018-03-03,80.5,69.1,91.5
9,35,2018-03-04,84.7,73.6,95.8
9,35,2018-03-05,58.3,47.6,69.4
9,35,2018-03-06,68.2,57.5,78.8
9,35,2018-03-07,68.9,57.1,79.8
9,35,2018-03-08,73.4,62.7,84.4
9,35,2018-03-09,78.7,67.1,90.3
9,35,2018-03-10,84.1,73.1,94.6
9,35,2018-03-11,88.2,76.7,99
9,35,2018-03-12,61.8,50.3,73.4
9,35,2018-03-13,71.5,60.8,82.6
9,35,2018-03-14,72.1,60.8,82.6
9,35,2018-03-15,76.5,65.2,88.5
9,35,2018-03-16,81.6,70.7,92.8
9,35,2018-03-17,86.8,76.2,98.3
9,35,2018-03-18,90.8,80.6,102.1
9,35,2018-03-19,64.1,53.7,75.8
9,35,2018-03-20,73.8,61.8,85.1
9,35,2018-03-21,74.2,63.1,84
9,35,2018-03-22,78.4,66.9,89.6
9,35,2018-03-23,83.5,72.8,95.1
9,35,2018-03-24,88.6,77.1,99.4
9,35,2018-03-25,92.5,81.4,103.6
9,35,2018-03-26,65.8,55.3,77.2
9,35,2018-03-27,75.4,63.5,86
9,35,2018-03-28,75.8,65.8,87.3
9,35,2018-03-29,80.1,68.8,91.3
9,35,2018-03-30,85.2,74.2,96.4
9,35,2018-03-31,90.4,78.7,101.2
9,36,2018-01-01,53.8,41.3,67.2
9,36,2018-01-02,65.3,53.1,77
9,36,2018-01-03,64.5,52.7,76.5
9,36,2018-01-04,69.9,58.1,82.9
9,36,2018-01-05,75.9,63.3,88
9,36,2018-01-06,81.6,69.8,94.2
9,36,2018-01-07,86.6,74.5,100
9,36,2018-01-08,53.5,41.8,65.6
9,36,2018-01-09,64.8,51.9,77.4
9,36,2018-01-10,63.8,51.6,76.5
9,36,2018-01-11,69.1,56.5,81.3
9,36,2018-01-12,75.1,62.5,87.5
9,36,2018-01-13,80.8,68.6,93.1
9,36,2018-01-14,85.7,73.1,97.4
9,36,2018-01-15,52.7,41,64.7
9,36,2018-01-16,64,52.4,75.9
9,36,2018-01-17,63.2,51.6,76.2
9,36,2018-01-18,68.7,56.5,80.9
9,36,2018-01-19,74.7,63.4,86.3
9,36,2018-01-20,80.6,68.4,92.8
9,36,2018-01-21,85.8,73.9,98.3
9,36,2018-01-22,53,42,65.3
9,36,2018-01-23,64.6,51.5,77
9,36,2018-01-24,64,50.8,76.6
9,36,2018-01-25,69.6,57.6,81.5
9,36,2018-01-26,75.9,63.4,88.4
9,36,2018-01-27,82,70.1,94.5
9,36,2018-01-28,87.3,74.6,99.4
9,36,2018-01-29,54.7,43,68
9,36,2018-01-30,66.4,54,78.9
9,36,2018-01-31,65.9,53.4,77.6
9,36,2018-02-01,71.7,59.1,83.8
9,36,2018-02-02,78,66.4,90.3
9,36,2018-02-03,84.1,72,96.8
9,36,2018-02-04,89.5,77,101.9
9,36,2018-02-05,56.8,44.6,69.9
9,36,2018-02-06,68.5,56.5,81
9,36,2018-02-07,68,55.7,81.3
9,36,2018-02-08,73.8,62,86.7
9,36,2018-02-09,80.1,67,92.7
9,36,2018-02-10,86.2,74.2,98.6
9,36,2018-02-11,91.6,80.4,103.7
9,36,2018-02-12,58.9,47.9,70.6
9,36,2018-02-13,70.7,59.2,83.6
9,36,2018-02-14,70.2,57.8,82.7
9,36,2018-02-15,76,63.6,87.8
9,36,2018-02-16,82.3,70.4,95.1
9,36,2018-02-17,88.5,75.1,100.6
9,36,2018-02-18,93.9,81.4,106.6
9,36,2018-02-19,61.4,49.4,73.8
9,36,2018-02-20,73.2,60.4,85.1
9,36,2018-02-21,72.8,60.9,85
9,36,2018-02-22,78.7,65.5,90.8
9,36,2018-02-23,85.2,71.9,97.4
9,36,2018-02-24,91.4,78.9,104.2
9,36,2018-02-25,97,83.7,109.8
9,36,2018-02-26,64.5,52.2,76.9
9,36,2018-02-27,76.4,63.7,88.6
9,36,2018-02-28,76,62.9,88.6
9,36,2018-03-01,82,68.4,94.4
9,36,2018-03-02,88.5,76,100.8
9,36,2018-03-03,94.7,82.5,106.9
9,36,2018-03-04,100.2,87.6,111.8
9,36,2018-03-05,67.7,55.6,79.3
9,36,2018-03-06,79.5,66.6,91.7
9,36,2018-03-07,79.1,66.4,91.5
9,36,2018-03-08,84.9,72.4,98.3
9,36,2018-03-09,91.3,77.9,103.5
9,36,2018-03-10,97.5,85.6,109.4
9,36,2018-03-11,102.8,90.5,115
9,36,2018-03-12,70.2,58.3,82.3
9,36,2018-03-13,81.8,69.8,93.7
9,36,2018-03-14,81.3,69.6,93.3
9,36,2018-03-15,87,75.5,99.9
9,36,2018-03-16,93.2,80.7,105.2
9,36,2018-03-17,99.2,86.7,111.9
9,36,2018-03-18,104.5,92.6,116
9,36,2018-03-19,71.8,59.5,83.4
9,36,2018-03-20,83.4,71.2,95.2
9,36,2018-03-21,82.8,70.3,94.1
9,36,2018-03-22,88.5,76.7,101
9,36,2018-03-23,94.8,82.6,107.1
9,36,2018-03-24,100.8,88.2,112.3
9,36,2018-03-25,106.2,94.2,118.5
9,36,2018-03-26,73.5,61.3,86.5
9,36,2018-03-27,85.3,72.5,98.1
9,36,2018-03-28,84.8,72.8,97
9,36,2018-03-29,90.6,79,103
9,36,2018-03-30,97.1,86.1,108.9
9,36,2018-03-31,103.3,91.4,116.9
9,37,2018-01-01,20.4,12.8,27.1
9,37,2018-01-02,25.3,18.5,32.7
9,37,2018-01-03,24.7,17.9,31.9
9,37,2018-01-04,26.6,19.2,33.7
9,37,2018-01-05,28.5,20.8,35.3
9,37,2018-01-06,31.1,24.1,38.1
9,37,2018-01-07,33.4,26.4,40.6
9,37,2018-01-08,20.9,13.6,28.6
9,37,2018-01-09,25.8,18.5,33.1
9,37,2018-01-10,25.2,17.9,32.6
9,37,2018-01-11,27.1,19.5,33.8
9,37,2018-01-12,28.9,21.8,36.1
9,37,2018-01-13,31.5,24.5,38.4
9,37,2018-01-14,33.8,26.7,40.6
9,37,2018-01-15,21.2,14.2,28.3
9,37,2018-01-16,26.1,18.8,33.5
9,37,2018-01-17,25.5,18.2,32.6
9,37,2018-01-18,27.4,20.3,34.3
9,37,2018-01-19,29.2,22,36.3
9,37,2018-01-20,31.8,25,38.9
9,37,2018-01-21,34,26.3,40.9
9,37,2018-01-22,21.5,14.5,28.8
9,37,2018-01-23,26.3,19.6,33.6
9,37,2018-01-24,25.8,19.1,33
9,37,2018-01-25,27.6,20.2,34.9
9,37,2018-01-26,29.4,22.2,36.5
9,37,2018-01-27,32,24.8,39.3
9,37,2018-01-28,34.3,27.3,41.4
9,37,2018-01-29,21.8,14.9,28.6
9,37,2018-01-30,26.7,20.2,33.9
9,37,2018-01-31,26.1,19.1,33.1
9,37,2018-02-01,28,21.1,35.1
9,37,2018-02-02,29.8,22.8,37.5
9,37,2018-02-03,32.5,25.4,39.5
9,37,2018-02-04,34.8,28,42.1
9,37,2018-02-05,22.3,15.3,29.5
9,37,2018-02-06,27.3,20.3,33.9
9,37,2018-02-07,26.8,20,33.6
9,37,2018-02-08,28.7,21.7,36.3
9,37,2018-02-09,30.6,23.9,38
9,37,2018-02-10,33.3,25.9,40.4
9,37,2018-02-11,35.7,28.3,42.5
9,37,2018-02-12,23.3,16.6,30
9,37,2018-02-13,28.3,21.6,35.6
9,37,2018-02-14,27.8,20.8,34.9
9,37,2018-02-15,29.8,22.9,37
9,37,2018-02-16,31.7,24.3,39.1
9,37,2018-02-17,34.4,26.9,41.4
9,37,2018-02-18,36.9,29.7,44
9,37,2018-02-19,24.5,17.3,32
9,37,2018-02-20,29.5,22.6,36.7
9,37,2018-02-21,29,22.4,36.6
9,37,2018-02-22,31,23.8,38
9,37,2018-02-23,33,26.3,40
9,37,2018-02-24,35.7,29,42.7
9,37,2018-02-25,38.1,31.2,44.6
9,37,2018-02-26,25.7,18.2,33.6
9,37,2018-02-27,30.7,23.6,37.7
9,37,2018-02-28,30.3,23.2,37.8
9,37,2018-03-01,32.3,25.5,39.2
9,37,2018-03-02,34.2,27,41.1
9,37,2018-03-03,36.9,30.2,44.4
9,37,2018-03-04,39.4,31.6,46.5
9,37,2018-03-05,26.9,19.4,33.5
9,37,2018-03-06,31.9,24.6,39.1
9,37,2018-03-07,31.5,24.7,38.8
9,37,2018-03-08,33.5,26.6,40.5
9,37,2018-03-09,35.4,28.3,42.5
9,37,2018-03-10,38.1,30.6,45.3
9,37,2018-03-11,40.5,32.8,48
9,37,2018-03-12,28.1,21.3,35.5
9,37,2018-03-13,33,26.2,40.4
9,37,2018-03-14,32.6,25.9,40
9,37,2018-03-15,34.6,27.3,42.2
9,37,2018-03-16,36.5,29.2,43.7
9,37,2018-03-17,39.2,31.8,46.4
9,37,2018-03-18,41.6,34,49.2
9,37,2018-03-19,29.1,22.5,36.6
9,37,2018-03-20,34.1,27.3,42
9,37,2018-03-21,33.6,26.1,41.1
9,37,2018-03-22,35.6,28.5,42.7
9,37,2018-03-23,37.5,30.7,45
9,37,2018-03-24,40.2,32.1,46.8
9,37,2018-03-25,42.6,35.2,48.9
9,37,2018-03-26,30.2,23.1,37.7
9,37,2018-03-27,35.1,27.5,41.4
9,37,2018-03-28,34.7,27.7,41.9
9,37,2018-03-29,36.6,29.6,44.2
9,37,2018-03-30,38.5,31.4,45.2
9,37,2018-03-31,41.2,33.6,48.3
9,38,2018-01-01,56.6,43.7,70.2
9,38,2018-01-02,68,54.3,81.4
9,38,2018-01-03,68.1,55.1,80.8
9,38,2018-01-04,73.5,60.9,86.6
9,38,2018-01-05,79.7,66,92.6
9,38,2018-01-06,85.4,72.6,97.9
9,38,2018-01-07,90.4,77.5,104.3
9,38,2018-01-08,56.7,43.8,69.3
9,38,2018-01-09,67.9,55,80.8
9,38,2018-01-10,67.9,55.5,80.6
9,38,2018-01-11,73.1,60.1,85.7
9,38,2018-01-12,79.2,66.2,92.1
9,38,2018-01-13,84.8,70.9,97.6
9,38,2018-01-14,89.8,76.7,102.4
9,38,2018-01-15,56.1,43.1,68.6
9,38,2018-01-16,67.3,53.6,79.9
9,38,2018-01-17,67.4,54.9,80.5
9,38,2018-01-18,72.7,58.9,85.5
9,38,2018-01-19,79,66.1,91.7
9,38,2018-01-20,84.7,72.1,97.5
9,38,2018-01-21,89.8,76.7,103
9,38,2018-01-22,56.4,43.8,68.4
9,38,2018-01-23,67.9,55.2,81.9
9,38,2018-01-24,68.1,54.3,79.7
9,38,2018-01-25,73.7,60.6,86.3
9,38,2018-01-26,80.2,67,93.4
9,38,2018-01-27,86.1,72.6,99.4
9,38,2018-01-28,91.5,78,105
9,38,2018-01-29,58.3,45.9,70.2
9,38,2018-01-30,69.9,57.4,82.9
9,38,2018-01-31,70.3,58,84.1
9,38,2018-02-01,75.9,63.7,89.5
9,38,2018-02-02,82.5,69.4,95.3
9,38,2018-02-03,88.5,75.8,101.6
9,38,2018-02-04,93.9,81,107.1
9,38,2018-02-05,60.7,47.7,73.8
9,38,2018-02-06,72.3,60.2,86.3
9,38,2018-02-07,72.7,59.8,86.2
9,38,2018-02-08,78.3,66.5,91.8
9,38,2018-02-09,84.8,71.5,97.9
9,38,2018-02-10,90.8,78.2,104
9,38,2018-02-11,96,83,109.6
9,38,2018-02-12,62.7,50.1,75.5
9,38,2018-02-13,74.2,60.7,87.2
9,38,2018-02-14,74.5,61.3,87.6
9,38,2018-02-15,80,66.9,92.8
9,38,2018-02-16,86.5,73.9,99.3
9,38,2018-02-17,92.4,79,105.7
9,38,2018-02-18,97.6,85.5,111.3
9,38,2018-02-19,64.3,51.2,77.3
9,38,2018-02-20,75.8,63.5,88.1
9,38,2018-02-21,76.1,63.1,89.7
9,38,2018-02-22,81.7,69.1,94.3
9,38,2018-02-23,88.3,74.5,101.6
9,38,2018-02-24,94.3,81,107.5
9,38,2018-02-25,99.7,87.2,112.7
9,38,2018-02-26,66.5,53.6,79.9
9,38,2018-02-27,78.2,65,91.4
9,38,2018-02-28,78.7,65.6,91.7
9,38,2018-03-01,84.5,71.8,96.1
9,38,2018-03-02,91.3,77.9,104.3
9,38,2018-03-03,97.5,84.1,110.8
9,38,2018-03-04,103.1,90.1,117.1
9,38,2018-03-05,70.1,57.9,84.4
9,38,2018-03-06,82,68.9,94.8
9,38,2018-03-07,82.6,69.7,95.3
9,38,2018-03-08,88.5,75.7,101.6
9,38,2018-03-09,95.4,81.9,108.4
9,38,2018-03-10,101.7,88.7,114.4
9,38,2018-03-11,107.3,94.5,120.8
9,38,2018-03-12,74.4,62.1,86.6
9,38,2018-03-13,86.2,73.5,98.5
9,38,2018-03-14,86.9,74.6,98.8
9,38,2018-03-15,92.7,78.9,105.3
9,38,2018-03-16,99.5,86.9,111
9,38,2018-03-17,105.7,93.7,117.5
9,38,2018-03-18,111.2,98.7,124.9
9,38,2018-03-19,78.1,65.7,90.9
9,38,2018-03-20,89.8,76.3,101.7
9,38,2018-03-21,90.2,77.3,103.1
9,38,2018-03-22,95.9,82.2,108.9
9,38,2018-03-23,102.5,89.8,115.6
9,38,2018-03-24,108.5,94.8,121.7
9,38,2018-03-25,113.8,102,127.6
9,38,2018-03-26,80.6,68.3,93.5
9,38,2018-03-27,92.2,79.6,104.6
9,38,2018-03-28,92.5,79.6,105.4
9,38,2018-03-29,98.1,84.8,110.8
9,38,2018-03-30,104.7,91.6,117.2
9,38,2018-03-31,110.6,96.8,123.8
9,39,2018-01-01,32.1,22.6,41.3
9,39,2018-01-02,37.5,27.7,46.1
9,39,2018-01-03,37.6,28.8,46.5
9,39,2018-01-04,40.7,31.9,49.4
9,39,2018-01-05,43.8,33.9,53.4
9,39,2018-01-06,47.3,38.2,56.2
9,39,2018-01-07,50,41.5,59.1
9,39,2018-01-08,31.7,22.2,41
9,39,2018-01-09,37,28.3,45.3
9,39,2018-01-10,37.1,28.1,46.3
9,39,2018-01-11,40.2,31.6,49.4
9,39,2018-01-12,43.3,33.7,51.9
9,39,2018-01-13,46.9,37.9,56.5
9,39,2018-01-14,49.7,40.6,58.5
9,39,2018-01-15,31.4,22.4,40.6
9,39,2018-01-16,36.8,28,45.9
9,39,2018-01-17,37.1,28,46.5
9,39,2018-01-18,40.3,31,49.8
9,39,2018-01-19,43.6,34.4,52.6
9,39,2018-01-20,47.3,37.6,56.4
9,39,2018-01-21,50.3,41.7,59.8
9,39,2018-01-22,32.2,22.7,41.5
9,39,2018-01-23,37.7,28.5,46.6
9,39,2018-01-24,38.1,29.2,47.4
9,39,2018-01-25,41.4,32.4,50.7
9,39,2018-01-26,44.8,35.1,54
9,39,2018-01-27,48.6,39.7,57.5
9,39,2018-01-28,51.6,42.3,60.7
9,39,2018-01-29,33.5,25,43.3
9,39,2018-01-30,39.1,30.6,48.6
9,39,2018-01-31,39.5,29.7,49.3
9,39,2018-02-01,42.7,32.9,52.2
9,39,2018-02-02,46,36.9,55.2
9,39,2018-02-03,49.8,40.6,59.6
9,39,2018-02-04,52.7,44,62.2
9,39,2018-02-05,34.6,25.6,43.6
9,39,2018-02-06,40,31.3,48.8
9,39,2018-02-07,40.3,31.5,49.5
9,39,2018-02-08,43.5,34.4,53.5
9,39,2018-02-09,46.8,37.3,56.3
9,39,2018-02-10,50.5,41.6,59.9
9,39,2018-02-11,53.3,43.8,62.3
9,39,2018-02-12,35.1,26.6,43.8
9,39,2018-02-13,40.6,31.6,49.4
9,39,2018-02-14,40.9,31.4,50.4
9,39,2018-02-15,44.1,34.8,53
9,39,2018-02-16,47.3,38.3,56.8
9,39,2018-02-17,51.1,42.2,60.3
9,39,2018-02-18,54,45,63.1
9,39,2018-02-19,35.9,26.9,44.7
9,39,2018-02-20,41.4,32.3,50.7
9,39,2018-02-21,41.8,32.9,51.2
9,39,2018-02-22,45.2,35.9,54.2
9,39,2018-02-23,48.5,39.9,57.6
9,39,2018-02-24,52.4,43.7,61.3
9,39,2018-02-25,55.5,45.4,64.9
9,39,2018-02-26,37.5,28.7,46.4
9,39,2018-02-27,43.1,34.1,52.6
9,39,2018-02-28,43.6,35,52.3
9,39,2018-03-01,47,37.6,56.3
9,39,2018-03-02,50.5,41.4,59.5
9,39,2018-03-03,54.4,44.8,63
9,39,2018-03-04,57.5,48.2,66.8
9,39,2018-03-05,39.5,30.7,48.4
9,39,2018-03-06,45.2,36.4,54.4
9,39,2018-03-07,45.7,37,54.7
9,39,2018-03-08,49,40,58.2
9,39,2018-03-09,52.4,44,61.7
9,39,2018-03-10,56.3,47.6,65.1
9,39,2018-03-11,59.3,51,67.9
9,39,2018-03-12,41.3,32.5,50.2
9,39,2018-03-13,46.9,38.1,55.9
9,39,2018-03-14,47.3,38,55.8
9,39,2018-03-15,50.5,41.3,59.9
9,39,2018-03-16,53.8,45.8,63.5
9,39,2018-03-17,57.6,49.3,66.6
9,39,2018-03-18,60.6,51.7,70.2
9,39,2018-03-19,42.4,33.5,51.4
9,39,2018-03-20,48,38.4,56.7
9,39,2018-03-21,48.3,38.9,57.6
9,39,2018-03-22,51.6,42.7,60.3
9,39,2018-03-23,54.9,45.9,63.8
9,39,2018-03-24,58.6,49.3,67.9
9,39,2018-03-25,61.6,53.5,70.7
9,39,2018-03-26,43.5,34,52.2
9,39,2018-03-27,49.1,38.8,58.2
9,39,2018-03-28,49.5,40.3,58.6
9,39,2018-03-29,52.8,43.8,62.3
9,39,2018-03-30,56.1,47,65.2
9,39,2018-03-31,60,50.7,68.6
9,40,2018-01-01,20.7,13.2,27.9
9,40,2018-01-02,24.2,16.8,31.6
9,40,2018-01-03,24.5,16.7,31.1
9,40,2018-01-04,27.1,20,34.3
9,40,2018-01-05,28,21,35.3
9,40,2018-01-06,30.5,22.9,37.9
9,40,2018-01-07,32.3,25.2,39.6
9,40,2018-01-08,20.7,13.2,28.1
9,40,2018-01-09,24.2,17.2,30.9
9,40,2018-01-10,24.4,17.2,30.9
9,40,2018-01-11,27,19.7,34.5
9,40,2018-01-12,27.9,20.9,34.5
9,40,2018-01-13,30.3,23.1,37.7
9,40,2018-01-14,32.1,24.7,39
9,40,2018-01-15,20.5,14.1,27.6
9,40,2018-01-16,24,16.5,31.4
9,40,2018-01-17,24.2,17.4,31.7
9,40,2018-01-18,26.8,20.1,34.2
9,40,2018-01-19,27.7,20.3,34.8
9,40,2018-01-20,30.2,23.5,37.3
9,40,2018-01-21,32.1,24.3,39.8
9,40,2018-01-22,20.5,13.1,27.9
9,40,2018-01-23,24,17.1,31.3
9,40,2018-01-24,24.4,17.4,31.6
9,40,2018-01-25,27,19.7,34.2
9,40,2018-01-26,28.1,20.1,35.2
9,40,2018-01-27,30.7,23.6,38
9,40,2018-01-28,32.6,25.2,40.2
9,40,2018-01-29,21.2,14.1,28.6
9,40,2018-01-30,24.8,17.8,32
9,40,2018-01-31,25.2,17.6,32.3
9,40,2018-02-01,28,20.8,35.2
9,40,2018-02-02,29.1,22.4,36.5
9,40,2018-02-03,31.8,24,38.9
9,40,2018-02-04,33.8,26.6,41.2
9,40,2018-02-05,22.4,15.3,29.3
9,40,2018-02-06,26,19.1,33.3
9,40,2018-02-07,26.5,19.3,33.5
9,40,2018-02-08,29.3,22.4,36.9
9,40,2018-02-09,30.4,23.2,37.9
9,40,2018-02-10,33,25.6,40.2
9,40,2018-02-11,35,27.5,41.5
9,40,2018-02-12,23.5,15.7,31.1
9,40,2018-02-13,27.1,19.7,34.4
9,40,2018-02-14,27.5,19.9,35
9,40,2018-02-15,30.2,22.9,37.8
9,40,2018-02-16,31.2,23.9,38.7
9,40,2018-02-17,33.7,26.9,41
9,40,2018-02-18,35.6,28.7,42.8
9,40,2018-02-19,24.1,16.7,31.4
9,40,2018-02-20,27.6,20,34.9
9,40,2018-02-21,27.9,20.7,35.6
9,40,2018-02-22,30.6,23.1,38.2
9,40,2018-02-23,31.5,24.1,38.7
9,40,2018-02-24,34.1,26.6,41.4
9,40,2018-02-25,35.9,28.8,43.2
9,40,2018-02-26,24.4,17.2,31.4
9,40,2018-02-27,27.9,20.7,35.2
9,40,2018-02-28,28.3,20.9,35.4
9,40,2018-03-01,31,23.9,38
9,40,2018-03-02,32,25,39.1
9,40,2018-03-03,34.6,27.3,41.7
9,40,2018-03-04,36.6,29.4,44.1
9,40,2018-03-05,25.1,17.5,32.2
9,40,2018-03-06,28.7,21.3,36.1
9,40,2018-03-07,29.2,22.7,36.9
9,40,2018-03-08,32,24.8,38.8
9,40,2018-03-09,33.1,25.4,41.4
9,40,2018-03-10,35.8,28.9,42.5
9,40,2018-03-11,37.9,30.5,44.8
9,40,2018-03-12,26.5,19.7,34.2
9,40,2018-03-13,30.2,22.9,37.7
9,40,2018-03-14,30.8,23.3,37.6
9,40,2018-03-15,33.6,26.6,40.9
9,40,2018-03-16,34.8,27.7,42
9,40,2018-03-17,37.5,30.8,45
9,40,2018-03-18,39.6,31.9,47
9,40,2018-03-19,28.2,20.9,35.4
9,40,2018-03-20,31.9,24.9,38.9
9,40,2018-03-21,32.4,25.1,39.6
9,40,2018-03-22,35.2,27.9,42.4
9,40,2018-03-23,36.3,29.2,43.5
9,40,2018-03-24,38.9,31.7,46.2
9,40,2018-03-25,40.9,33.6,48
9,40,2018-03-26,29.4,22.3,36.7
9,40,2018-03-27,33,26.4,40
9,40,2018-03-28,33.4,26.7,40.7
9,40,2018-03-29,36.1,28.6,42.6
9,40,2018-03-30,37.1,30,44.2
9,40,2018-03-31,39.7,32.5,47
9,41,2018-01-01,16.5,10.4,22.9
9,41,2018-01-02,19.3,13.1,25.7
9,41,2018-01-03,19.3,13,25.2
9,41,2018-01-04,20.7,14.2,26
9,41,2018-01-05,22.7,16.5,29.3
9,41,2018-01-06,24.1,17.5,29.6
9,41,2018-01-07,25,18.4,31.2
9,41,2018-01-08,16.8,10.7,22.4
9,41,2018-01-09,19.5,12.8,25.6
9,41,2018-01-10,19.3,13.1,25.8
9,41,2018-01-11,20.7,14.4,27.6
9,41,2018-01-12,22.6,16.3,28.9
