store,item,week,weekly_forecast,weekly_lower,weekly_upper
9,41,2018-02-18,162,118,206
9,41,2018-02-25,168,124,213
9,41,2018-03-04,176,132,221
9,41,2018-03-11,182,136,226
9,41,2018-03-18,185,140,229
9,41,2018-03-25,188,143,231
9,42,2017-12-31,191,141,240
9,42,2018-01-07,227,168,286
9,42,2018-01-14,224,166,283
9,42,2018-01-21,228,171,286
9,42,2018-01-28,236,177,293
9,42,2018-02-04,243,184,302
9,42,2018-02-11,246,187,305
9,42,2018-02-18,251,192,308
9,42,2018-02-25,260,200,318
9,42,2018-03-04,272,214,331
9,42,2018-03-11,285,228,343
9,42,2018-03-18,294,235,352
9,42,2018-03-25,301,242,360
9,43,2017-12-31,274,214,333
9,43,2018-01-07,329,259,397
9,43,2018-01-14,328,258,399
9,43,2018-01-21,332,264,402
9,43,2018-01-28,340,269,410
9,43,2018-02-04,349,278,416
9,43,2018-02-11,359,291,429
9,43,2018-02-18,373,305,439
9,43,2018-02-25,390,321,458
9,43,2018-03-04,404,334,472
9,43,2018-03-11,412,342,479
9,43,2018-03-18,416,344,486
9,43,2018-03-25,425,355,494
9,44,2017-12-31,156,111,201
9,44,2018-01-07,192,139,244
9,44,2018-01-14,192,142,244
9,44,2018-01-21,192,140,243
9,44,2018-01-28,190,138,242
9,44,2018-02-04,192,140,245
9,44,2018-02-11,200,147,251
9,44,2018-02-18,212,161,265
9,44,2018-02-25,224,172,276
9,44,2018-03-04,231,178,281
9,44,2018-03-11,232,181,283
9,44,2018-03-18,234,182,286
9,44,2018-03-25,241,190,294
9,45,2017-12-31,439,361,516
9,45,2018-01-07,531,440,620
9,45,2018-01-14,534,444,622
9,45,2018-01-21,540,449,629
9,45,2018-01-28,549,460,638
9,45,2018-02-04,560,470,650
9,45,2018-02-11,574,484,662
9,45,2018-02-18,592,501,681
9,45,2018-02-25,612,522,703
9,45,2018-03-04,630,539,721
9,45,2018-03-11,649,560,737
9,45,2018-03-18,672,581,763
9,45,2018-03-25,699,605,788
9,46,2017-12-31,311,246,375
9,46,2018-01-07,371,296,448
9,46,2018-01-14,370,293,445
9,46,2018-01-21,376,301,453
9,46,2018-01-28,384,308,458
9,46,2018-02-04,390,314,469
9,46,2018-02-11,398,322,473
9,46,2018-02-18,414,338,492
9,46,2018-02-25,436,359,511
9,46,2018-03-04,456,380,532
9,46,2018-03-11,469,394,545
9,46,2018-03-18,478,402,555
9,46,2018-03-25,487,412,562
9,47,2017-12-31,117,78,154
9,47,2018-01-07,141,98,185
9,47,2018-01-14,142,98,186
9,47,2018-01-21,145,101,190
9,47,2018-01-28,149,106,193
9,47,2018-02-04,153,110,198
9,47,2018-02-11,158,114,203
9,47,2018-02-18,162,118,206
9,47,2018-02-25,167,122,211
9,47,2018-03-04,172,128,215
9,47,2018-03-11,178,133,222
9,47,2018-03-18,184,141,229
9,47,2018-03-25,190,145,234
9,48,2017-12-31,268,207,328
9,48,2018-01-07,325,256,392
9,48,2018-01-14,330,261,401
9,48,2018-01-21,339,270,408
9,48,2018-01-28,346,277,413
9,48,2018-02-04,348,278,417
9,48,2018-02-11,353,285,421
9,48,2018-02-18,366,296,436
9,48,2018-02-25,386,317,456
9,48,2018-03-04,405,338,477
9,48,2018-03-11,416,344,486
9,48,2018-03-18,420,350,488
9,48,2018-03-25,426,355,495
9,49,2017-12-31,160,118,204
9,49,2018-01-07,190,138,241
9,49,2018-01-14,188,135,238
9,49,2018-01-21,191,140,242
9,49,2018-01-28,200,149,252
9,49,2018-02-04,208,158,260
9,49,2018-02-11,214,163,265
9,49,2018-02-18,219,167,270
9,49,2018-02-25,225,173,275
9,49,2018-03-04,234,183,285
9,49,2018-03-11,243,191,295
9,49,2018-03-18,250,198,301
9,49,2018-03-25,255,203,306
9,50,2017-12-31,339,274,403
9,50,2018-01-07,409,334,487
9,50,2018-01-14,414,334,492
9,50,2018-01-21,426,352,503
9,50,2018-01-28,435,360,510
9,50,2018-02-04,438,359,515
9,50,2018-02-11,442,365,520
9,50,2018-02-18,459,382,535
9,50,2018-02-25,486,409,563
9,50,2018-03-04,509,432,587
9,50,2018-03-11,520,443,598
9,50,2018-03-18,523,446,600
9,50,2018-03-25,534,456,610
10,1,2017-12-31,128,89,168
10,1,2018-01-07,155,108,200
10,1,2018-01-14,151,106,198
10,1,2018-01-21,148,102,193
10,1,2018-01-28,148,102,193
10,1,2018-02-04,153,108,198
10,1,2018-02-11,163,116,208
10,1,2018-02-18,173,127,217
10,1,2018-02-25,179,134,225
10,1,2018-03-04,181,136,227
10,1,2018-03-11,182,136,227
10,1,2018-03-18,186,140,231
10,1,2018-03-25,195,149,241
10,2,2017-12-31,338,274,402
10,2,2018-01-07,411,335,487
10,2,2018-01-14,416,341,492
10,2,2018-01-21,422,347,498
10,2,2018-01-28,425,351,501
10,2,2018-02-04,427,352,502
10,2,2018-02-11,435,359,508
10,2,2018-02-18,453,377,528
10,2,2018-02-25,476,398,550
10,2,2018-03-04,492,417,568
10,2,2018-03-11,502,425,578
10,2,2018-03-18,510,436,585
10,2,2018-03-25,526,451,602
10,3,2017-12-31,209,159,262
10,3,2018-01-07,254,194,318
10,3,2018-01-14,255,192,315
10,3,2018-01-21,256,195,317
10,3,2018-01-28,258,196,317
10,3,2018-02-04,261,197,324
10,3,2018-02-11,265,202,324
10,3,2018-02-18,274,213,335
10,3,2018-02-25,289,227,349
10,3,2018-03-04,304,241,365
10,3,2018-03-11,314,252,375
10,3,2018-03-18,319,257,380
10,3,2018-03-25,326,264,388
10,4,2017-12-31,124,86,163
10,4,2018-01-07,149,104,194
10,4,2018-01-14,149,104,196
10,4,2018-01-21,150,105,197
10,4,2018-01-28,153,107,198
10,4,2018-02-04,157,111,202
10,4,2018-02-11,162,117,208
10,4,2018-02-18,170,124,215
10,4,2018-02-25,177,131,223
10,4,2018-03-04,184,137,229
10,4,2018-03-11,188,141,232
10,4,2018-03-18,193,146,237
10,4,2018-03-25,199,152,244
10,5,2017-12-31,104,70,138
10,5,2018-01-07,123,83,164
10,5,2018-01-14,121,80,162
10,5,2018-01-21,124,84,165
10,5,2018-01-28,132,92,173
10,5,2018-02-04,141,101,182
10,5,2018-02-11,146,105,187
10,5,2018-02-18,147,106,188
10,5,2018-02-25,147,105,188
10,5,2018-03-04,150,110,191
10,5,2018-03-11,158,119,198
10,5,2018-03-18,168,127,210
10,5,2018-03-25,176,134,216
10,6,2017-12-31,334,269,397
10,6,2018-01-07,406,331,479
10,6,2018-01-14,410,335,485
10,6,2018-01-21,416,341,493
10,6,2018-01-28,422,347,498
10,6,2018-02-04,428,354,502
10,6,2018-02-11,436,362,510
10,6,2018-02-18,450,377,525
10,6,2018-02-25,468,393,543
10,6,2018-03-04,485,408,559
10,6,2018-03-11,500,424,575
10,6,2018-03-18,514,439,592
10,6,2018-03-25,533,458,606
10,7,2017-12-31,324,259,388
10,7,2018-01-07,392,317,469
10,7,2018-01-14,399,324,475
10,7,2018-01-21,407,332,482
10,7,2018-01-28,411,334,487
10,7,2018-02-04,412,335,488
10,7,2018-02-11,420,344,495
10,7,2018-02-18,441,366,516
10,7,2018-02-25,468,392,544
10,7,2018-03-04,488,410,563
10,7,2018-03-11,494,419,571
10,7,2018-03-18,498,421,572
10,7,2018-03-25,511,438,586
10,8,2017-12-31,429,353,509
10,8,2018-01-07,522,433,615
10,8,2018-01-14,532,443,623
10,8,2018-01-21,546,454,636
10,8,2018-01-28,556,464,648
10,8,2018-02-04,563,474,651
10,8,2018-02-11,574,485,664
10,8,2018-02-18,596,505,688
10,8,2018-02-25,622,534,712
10,8,2018-03-04,645,554,736
10,8,2018-03-11,660,570,751
10,8,2018-03-18,677,584,764
10,8,2018-03-25,701,609,787
10,9,2017-12-31,293,233,353
10,9,2018-01-07,352,280,421
10,9,2018-01-14,349,280,420
10,9,2018-01-21,353,283,424
10,9,2018-01-28,363,290,433
10,9,2018-02-04,372,301,444
10,9,2018-02-11,379,309,450
10,9,2018-02-18,389,318,462
10,9,2018-02-25,406,333,477
10,9,2018-03-04,425,354,496
10,9,2018-03-11,440,368,512
10,9,2018-03-18,450,379,521
10,9,2018-03-25,458,390,530
10,10,2017-12-31,419,343,494
10,10,2018-01-07,505,416,594
10,10,2018-01-14,506,417,595
10,10,2018-01-21,513,426,599
10,10,2018-01-28,522,434,610
10,10,2018-02-04,531,445,620
10,10,2018-02-11,541,452,627
10,10,2018-02-18,557,469,646
10,10,2018-02-25,581,493,671
10,10,2018-03-04,604,517,693
10,10,2018-03-11,622,534,709
10,10,2018-03-18,636,548,724
10,10,2018-03-25,657,571,747
10,11,2017-12-31,402,327,476
10,11,2018-01-07,485,399,569
10,11,2018-01-14,486,399,572
10,11,2018-01-21,491,401,575
10,11,2018-01-28,495,410,581
10,11,2018-02-04,502,416,586
10,11,2018-02-11,518,433,601
10,11,2018-02-18,543,458,627
10,11,2018-02-25,569,481,656
10,11,2018-03-04,586,500,672
10,11,2018-03-11,596,509,684
10,11,2018-03-18,611,528,697
10,11,2018-03-25,638,552,724
10,12,2017-12-31,393,322,468
10,12,2018-01-07,474,389,559
10,12,2018-01-14,478,389,564
10,12,2018-01-21,488,399,575
10,12,2018-01-28,499,414,586
10,12,2018-02-04,506,419,593
10,12,2018-02-11,516,426,603
10,12,2018-02-18,536,451,622
10,12,2018-02-25,565,478,651
10,12,2018-03-04,590,503,677
10,12,2018-03-11,602,514,689
10,12,2018-03-18,610,522,699
10,12,2018-03-25,628,542,715
10,13,2017-12-31,479,398,560
10,13,2018-01-07,579,487,679
10,13,2018-01-14,583,486,679
10,13,2018-01-21,594,498,690
10,13,2018-01-28,608,512,705
10,13,2018-02-04,622,527,718
10,13,2018-02-11,638,540,734
10,13,2018-02-18,658,562,754
10,13,2018-02-25,682,590,781
10,13,2018-03-04,707,612,802
10,13,2018-03-11,728,632,824
10,13,2018-03-18,747,653,842
10,13,2018-03-25,766,671,862
10,14,2017-12-31,331,262,400
10,14,2018-01-07,399,320,480
10,14,2018-01-14,404,325,483
10,14,2018-01-21,415,336,494
10,14,2018-01-28,429,350,511
10,14,2018-02-04,440,361,519
10,14,2018-02-11,448,368,528
10,14,2018-02-18,459,378,540
10,14,2018-02-25,472,394,554
10,14,2018-03-04,488,407,569
10,14,2018-03-11,503,424,585
10,14,2018-03-18,517,436,597
10,14,2018-03-25,532,452,612
10,15,2017-12-31,497,414,583
10,15,2018-01-07,596,496,693
10,15,2018-01-14,596,498,695
10,15,2018-01-21,610,512,709
10,15,2018-01-28,628,529,725
10,15,2018-02-04,642,546,741
10,15,2018-02-11,647,549,744
10,15,2018-02-18,659,563,758
10,15,2018-02-25,688,589,786
10,15,2018-03-04,728,630,827
10,15,2018-03-11,764,665,860
10,15,2018-03-18,782,689,884
10,15,2018-03-25,790,693,886
10,16,2017-12-31,145,105,186
10,16,2018-01-07,176,126,225
10,16,2018-01-14,176,128,227
10,16,2018-01-21,179,130,229
10,16,2018-01-28,182,134,230
10,16,2018-02-04,184,136,234
10,16,2018-02-11,188,138,237
10,16,2018-02-18,193,144,242
10,16,2018-02-25,202,153,251
10,16,2018-03-04,210,160,258
10,16,2018-03-11,218,169,266
10,16,2018-03-18,227,177,276
10,16,2018-03-25,237,190,286
10,17,2017-12-31,189,140,238
10,17,2018-01-07,228,171,285
10,17,2018-01-14,227,170,284
10,17,2018-01-21,230,172,284
10,17,2018-01-28,234,177,290
10,17,2018-02-04,240,185,298
10,17,2018-02-11,247,190,306
10,17,2018-02-18,256,200,313
10,17,2018-02-25,266,208,323
10,17,2018-03-04,276,220,334
10,17,2018-03-11,286,228,342
10,17,2018-03-18,294,237,351
10,17,2018-03-25,302,247,359
10,18,2017-12-31,470,390,548
10,18,2018-01-07,569,475,661
10,18,2018-01-14,575,485,670
10,18,2018-01-21,589,497,682
10,18,2018-01-28,603,513,695
10,18,2018-02-04,613,519,707
10,18,2018-02-11,623,531,714
10,18,2018-02-18,640,548,731
10,18,2018-02-25,665,572,760
10,18,2018-03-04,691,598,781
10,18,2018-03-11,711,618,801
10,18,2018-03-18,727,633,821
10,18,2018-03-25,747,657,839
10,19,2017-12-31,233,178,287
10,19,2018-01-07,277,215,341
10,19,2018-01-14,273,210,336
10,19,2018-01-21,276,214,342
10,19,2018-01-28,287,223,349
10,19,2018-02-04,297,234,362
10,19,2018-02-11,304,239,367
10,19,2018-02-18,307,244,369
10,19,2018-02-25,313,249,378
10,19,2018-03-04,325,262,389
10,19,2018-03-11,340,276,404
10,19,2018-03-18,356,293,417
10,19,2018-03-25,368,305,431
10,20,2017-12-31,275,217,331
10,20,2018-01-07,330,263,397
10,20,2018-01-14,330,262,397
10,20,2018-01-21,334,267,402
10,20,2018-01-28,340,270,405
10,20,2018-02-04,345,277,412
10,20,2018-02-11,352,284,420
10,20,2018-02-18,366,298,433
10,20,2018-02-25,386,319,453
10,20,2018-03-04,403,334,469
10,20,2018-03-11,412,342,479
10,20,2018-03-18,420,354,486
10,20,2018-03-25,432,362,499
10,21,2017-12-31,236,182,289
10,21,2018-01-07,278,217,341
10,21,2018-01-14,270,206,332
10,21,2018-01-21,270,208,332
10,21,2018-01-28,281,218,344
10,21,2018-02-04,298,234,361
10,21,2018-02-11,310,248,373
10,21,2018-02-18,316,252,378
10,21,2018-02-25,323,261,388
10,21,2018-03-04,335,272,398
10,21,2018-03-11,351,288,414
10,21,2018-03-18,366,303,429
10,21,2018-03-25,374,311,437
10,22,2017-12-31,456,374,536
10,22,2018-01-07,546,452,641
10,22,2018-01-14,549,460,645
10,22,2018-01-21,561,468,656
10,22,2018-01-28,572,477,670
10,22,2018-02-04,578,483,672
10,22,2018-02-11,585,492,680
10,22,2018-02-18,604,509,698
10,22,2018-02-25,636,540,730
10,22,2018-03-04,670,574,763
10,22,2018-03-11,694,602,789
10,22,2018-03-18,708,613,802
10,22,2018-03-25,721,627,815
10,23,2017-12-31,171,125,216
10,23,2018-01-07,204,149,258
10,23,2018-01-14,204,150,256
10,23,2018-01-21,205,152,259
10,23,2018-01-28,208,154,261
10,23,2018-02-04,210,156,264
10,23,2018-02-11,214,160,268
10,23,2018-02-18,223,168,276
10,23,2018-02-25,235,182,289
10,23,2018-03-04,248,195,302
10,23,2018-03-11,257,204,311
10,23,2018-03-18,262,208,315
10,23,2018-03-25,268,214,320
10,24,2017-12-31,375,304,446
10,24,2018-01-07,452,368,536
10,24,2018-01-14,449,364,532
10,24,2018-01-21,452,368,535
10,24,2018-01-28,461,379,544
10,24,2018-02-04,473,389,555
10,24,2018-02-11,486,401,569
10,24,2018-02-18,502,420,586
10,24,2018-02-25,522,439,605
10,24,2018-03-04,542,458,627
10,24,2018-03-11,560,477,644
10,24,2018-03-18,575,491,658
10,24,2018-03-25,592,509,674
10,25,2017-12-31,453,375,534
10,25,2018-01-07,545,454,638
10,25,2018-01-14,545,451,635
10,25,2018-01-21,553,461,646
10,25,2018-01-28,565,472,662
10,25,2018-02-04,574,481,666
10,25,2018-02-11,584,492,677
10,25,2018-02-18,602,510,697
10,25,2018-02-25,630,537,722
10,25,2018-03-04,660,568,756
10,25,2018-03-11,686,591,777
10,25,2018-03-18,706,616,798
10,25,2018-03-25,726,634,819
10,26,2017-12-31,272,213,330
10,26,2018-01-07,330,260,398
10,26,2018-01-14,333,263,401
10,26,2018-01-21,338,269,406
10,26,2018-01-28,342,274,411
10,26,2018-02-04,346,278,415
10,26,2018-02-11,355,284,422
10,26,2018-02-18,370,300,439
10,26,2018-02-25,388,320,456
10,26,2018-03-04,404,334,471
10,26,2018-03-11,415,346,486
10,26,2018-03-18,426,358,496
10,26,2018-03-25,440,371,509
10,27,2017-12-31,125,87,164
10,27,2018-01-07,149,106,194
10,27,2018-01-14,148,105,193
10,27,2018-01-21,150,107,195
10,27,2018-01-28,153,107,197
10,27,2018-02-04,154,109,200
10,27,2018-02-11,157,113,201
10,27,2018-02-18,164,118,209
10,27,2018-02-25,174,129,219
10,27,2018-03-04,183,138,227
10,27,2018-03-11,188,143,231
10,27,2018-03-18,190,146,235
10,27,2018-03-25,196,152,240
10,28,2017-12-31,496,413,577
10,28,2018-01-07,597,502,693
10,28,2018-01-14,604,508,698
10,28,2018-01-21,621,525,720
10,28,2018-01-28,636,537,731
10,28,2018-02-04,640,543,736
10,28,2018-02-11,643,547,739
10,28,2018-02-18,660,562,755
10,28,2018-02-25,695,600,793
10,28,2018-03-04,733,638,831
10,28,2018-03-11,756,655,852
10,28,2018-03-18,764,669,858
10,28,2018-03-25,775,681,874
10,29,2017-12-31,398,329,470
10,29,2018-01-07,476,394,558
10,29,2018-01-14,474,392,555
10,29,2018-01-21,481,398,563
10,29,2018-01-28,490,409,574
10,29,2018-02-04,501,418,584
10,29,2018-02-11,514,434,597
10,29,2018-02-18,535,452,619
10,29,2018-02-25,560,477,641
10,29,2018-03-04,580,496,662
10,29,2018-03-11,593,510,676
10,29,2018-03-18,604,519,684
10,29,2018-03-25,623,541,706
10,30,2017-12-31,231,176,284
10,30,2018-01-07,272,211,336
10,30,2018-01-14,266,203,329
10,30,2018-01-21,272,210,334
10,30,2018-01-28,288,224,351
10,30,2018-02-04,304,240,368
10,30,2018-02-11,312,249,376
10,30,2018-02-18,314,251,378
10,30,2018-02-25,317,253,378
10,30,2018-03-04,325,262,385
10,30,2018-03-11,336,272,398
10,30,2018-03-18,346,282,409
10,30,2018-03-25,357,296,419
10,31,2017-12-31,325,258,394
10,31,2018-01-07,387,310,465
10,31,2018-01-14,387,310,465
10,31,2018-01-21,394,316,474
10,31,2018-01-28,405,329,482
10,31,2018-02-04,416,338,496
10,31,2018-02-11,429,348,507
10,31,2018-02-18,448,370,526
10,31,2018-02-25,469,393,549
10,31,2018-03-04,486,406,566
10,31,2018-03-11,496,416,573
10,31,2018-03-18,502,422,582
10,31,2018-03-25,514,437,592
10,32,2017-12-31,254,194,310
10,32,2018-01-07,304,236,370
10,32,2018-01-14,301,234,368
10,32,2018-01-21,305,237,372
10,32,2018-01-28,316,249,384
10,32,2018-02-04,327,260,393
10,32,2018-02-11,333,266,399
10,32,2018-02-18,336,269,402
10,32,2018-02-25,342,274,411
10,32,2018-03-04,354,288,421
10,32,2018-03-11,370,301,436
10,32,2018-03-18,385,318,453
10,32,2018-03-25,398,330,462
10,33,2017-12-31,399,325,471
10,33,2018-01-07,479,392,564
10,33,2018-01-14,476,390,561
10,33,2018-01-21,484,399,571
10,33,2018-01-28,501,419,586
10,33,2018-02-04,516,431,602
10,33,2018-02-11,526,441,612
10,33,2018-02-18,537,452,626
10,33,2018-02-25,556,470,643
10,33,2018-03-04,581,497,670
10,33,2018-03-11,605,523,692
10,33,2018-03-18,623,538,709
10,33,2018-03-25,636,552,724
10,34,2017-12-31,144,102,186
10,34,2018-01-07,177,127,227
10,34,2018-01-14,177,127,225
10,34,2018-01-21,175,125,226
10,34,2018-01-28,176,125,225
10,34,2018-02-04,180,130,230
10,34,2018-02-11,189,138,239
10,34,2018-02-18,198,148,249
10,34,2018-02-25,204,155,254
10,34,2018-03-04,208,158,259
10,34,2018-03-11,214,164,264
10,34,2018-03-18,223,172,273
10,34,2018-03-25,235,185,285
10,35,2017-12-31,366,297,438
10,35,2018-01-07,441,360,521
10,35,2018-01-14,445,366,527
10,35,2018-01-21,458,377,541
10,35,2018-01-28,471,391,554
10,35,2018-02-04,481,399,564
10,35,2018-02-11,488,404,566
10,35,2018-02-18,500,420,583
10,35,2018-02-25,520,439,602
10,35,2018-03-04,542,462,622
10,35,2018-03-11,559,478,640
10,35,2018-03-18,571,490,652
10,35,2018-03-25,584,501,665
10,36,2017-12-31,434,357,510
10,36,2018-01-07,521,429,612
10,36,2018-01-14,517,426,607
10,36,2018-01-21,522,430,610
10,36,2018-01-28,534,444,624
10,36,2018-02-04,546,456,638
10,36,2018-02-11,560,471,650
10,36,2018-02-18,580,488,669
10,36,2018-02-25,606,515,696
10,36,2018-03-04,632,544,720
10,36,2018-03-11,652,560,742
10,36,2018-03-18,665,574,755
10,36,2018-03-25,680,589,772
10,37,2017-12-31,169,124,215
10,37,2018-01-07,199,146,251
10,37,2018-01-14,196,144,247
10,37,2018-01-21,200,148,253
10,37,2018-01-28,208,155,261
10,37,2018-02-04,215,163,268
10,37,2018-02-11,220,166,273
10,37,2018-02-18,224,172,277
10,37,2018-02-25,233,180,285
10,37,2018-03-04,244,192,296
10,37,2018-03-11,255,203,308
10,37,2018-03-18,261,208,314
10,37,2018-03-25,262,208,316
10,38,2017-12-31,452,371,533
10,38,2018-01-07,544,450,636
10,38,2018-01-14,548,451,642
10,38,2018-01-21,561,469,655
10,38,2018-01-28,576,484,670
10,38,2018-02-04,588,494,683
10,38,2018-02-11,600,507,696
10,38,2018-02-18,616,520,711
10,38,2018-02-25,639,545,737
10,38,2018-03-04,664,569,760
10,38,2018-03-11,687,594,782
10,38,2018-03-18,707,611,803
10,38,2018-03-25,725,630,819
10,39,2017-12-31,246,190,304
10,39,2018-01-07,296,231,363
10,39,2018-01-14,301,236,367
10,39,2018-01-21,314,250,380
10,39,2018-01-28,327,261,391
10,39,2018-02-04,332,266,399
10,39,2018-02-11,332,265,398
10,39,2018-02-18,336,270,402
10,39,2018-02-25,351,285,414
10,39,2018-03-04,370,306,437
10,39,2018-03-11,386,319,454
10,39,2018-03-18,394,327,460
10,39,2018-03-25,400,334,467
10,40,2017-12-31,166,122,211
10,40,2018-01-07,197,143,249
10,40,2018-01-14,199,145,252
10,40,2018-01-21,207,156,259
10,40,2018-01-28,214,161,268
10,40,2018-02-04,217,164,270
10,40,2018-02-11,218,166,271
10,40,2018-02-18,223,169,276
10,40,2018-02-25,231,178,285
10,40,2018-03-04,238,186,291
10,40,2018-03-11,242,190,294
10,40,2018-03-18,249,195,302
10,40,2018-03-25,261,209,316
10,41,2017-12-31,123,82,162
10,41,2018-01-07,146,100,193
10,41,2018-01-14,147,100,193
10,41,2018-01-21,150,105,197
10,41,2018-01-28,153,107,201
10,41,2018-02-04,156,109,203
10,41,2018-02-11,160,113,204
10,41,2018-02-18,165,118,210
10,41,2018-02-25,172,126,218
10,41,2018-03-04,179,134,227
10,41,2018-03-11,188,141,234
10,41,2018-03-18,196,151,244
10,41,2018-03-25,205,159,251
10,42,2017-12-31,210,160,262
10,42,2018-01-07,252,193,312
10,42,2018-01-14,251,192,310
10,42,2018-01-21,255,195,313
10,42,2018-01-28,260,201,321
10,42,2018-02-04,264,205,324
10,42,2018-02-11,269,208,328
10,42,2018-02-18,277,218,336
10,42,2018-02-25,290,230,348
10,42,2018-03-04,304,244,365
10,42,2018-03-11,315,255,373
10,42,2018-03-18,322,262,383
10,42,2018-03-25,328,269,387
10,43,2017-12-31,297,235,356
10,43,2018-01-07,361,289,431
10,43,2018-01-14,364,293,436
10,43,2018-01-21,368,297,439
10,43,2018-01-28,372,301,441
10,43,2018-02-04,374,302,445
10,43,2018-02-11,381,312,452
10,43,2018-02-18,398,329,466
10,43,2018-02-25,420,348,491
10,43,2018-03-04,440,370,510
10,43,2018-03-11,453,382,523
10,43,2018-03-18,461,390,530
10,43,2018-03-25,471,400,541
10,44,2017-12-31,166,122,210
10,44,2018-01-07,203,152,254
10,44,2018-01-14,203,152,255
10,44,2018-01-21,203,151,254
10,44,2018-01-28,207,155,260
10,44,2018-02-04,213,162,264
10,44,2018-02-11,220,169,272
10,44,2018-02-18,227,176,277
10,44,2018-02-25,234,183,286
10,44,2018-03-04,241,191,294
10,44,2018-03-11,250,200,301
10,44,2018-03-18,259,208,311
10,44,2018-03-25,268,215,320
10,45,2017-12-31,469,388,548
10,45,2018-01-07,563,472,659
10,45,2018-01-14,562,468,655
10,45,2018-01-21,569,472,660
10,45,2018-01-28,581,489,676
10,45,2018-02-04,595,501,688
10,45,2018-02-11,611,519,703
10,45,2018-02-18,632,536,725
10,45,2018-02-25,658,565,751
10,45,2018-03-04,686,592,779
10,45,2018-03-11,708,616,800
10,45,2018-03-18,726,634,819
10,45,2018-03-25,742,652,834
10,46,2017-12-31,335,266,402
10,46,2018-01-07,399,322,479
10,46,2018-01-14,395,317,474
10,46,2018-01-21,399,318,479
10,46,2018-01-28,408,328,486
10,46,2018-02-04,417,334,495
10,46,2018-02-11,426,348,504
10,46,2018-02-18,441,363,518
10,46,2018-02-25,461,383,540
10,46,2018-03-04,482,401,560
10,46,2018-03-11,497,420,574
10,46,2018-03-18,509,431,588
10,46,2018-03-25,523,443,598
10,47,2017-12-31,128,88,168
10,47,2018-01-07,154,108,199
10,47,2018-01-14,153,108,198
10,47,2018-01-21,154,109,200
10,47,2018-01-28,158,113,204
10,47,2018-02-04,163,117,208
10,47,2018-02-11,168,122,213
10,47,2018-02-18,174,128,219
10,47,2018-02-25,180,135,227
10,47,2018-03-04,185,140,231
10,47,2018-03-11,189,143,235
10,47,2018-03-18,194,150,240
10,47,2018-03-25,202,156,247
10,48,2017-12-31,283,223,342
10,48,2018-01-07,346,276,415
10,48,2018-01-14,354,284,424
10,48,2018-01-21,365,294,436
10,48,2018-01-28,373,302,443
10,48,2018-02-04,376,303,448
10,48,2018-02-11,380,311,451
10,48,2018-02-18,391,321,460
10,48,2018-02-25,409,338,480
10,48,2018-03-04,429,359,499
10,48,2018-03-11,445,376,516
10,48,2018-03-18,455,384,526
10,48,2018-03-25,463,393,534
10,49,2017-12-31,164,118,209
10,49,2018-01-07,193,140,247
10,49,2018-01-14,189,136,242
10,49,2018-01-21,190,139,245
10,49,2018-01-28,195,142,249
10,49,2018-02-04,202,149,254
10,49,2018-02-11,207,155,260
10,49,2018-02-18,215,163,269
10,49,2018-02-25,226,173,280
10,49,2018-03-04,237,185,291
10,49,2018-03-11,244,193,297
10,49,2018-03-18,248,195,300
10,49,2018-03-25,253,200,307
10,50,2017-12-31,366,296,435
10,50,2018-01-07,438,355,520
10,50,2018-01-14,438,356,521
10,50,2018-01-21,447,367,528
10,50,2018-01-28,458,378,540
10,50,2018-02-04,469,386,549
10,50,2018-02-11,483,400,564
10,50,2018-02-18,505,424,586
10,50,2018-02-25,532,450,612
10,50,2018-03-04,553,472,635
10,50,2018-03-11,563,480,643
10,50,2018-03-18,566,486,649
10,50,2018-03-25,576,493,659
